incident_id,crime_type,latitude,longitude,date,time,severity,ward,weather,risk_score
5586,public_damage,12.892733,77.704628,15-05-2025,23:58,moderate,Electronic City,humid,90
5587,road_accident,13.000486,77.753744,18-08-2025,06:48,high,Jayanagar,cloudy,10
5588,vandalism,13.007529,77.575939,18-07-2025,23:53,low,Indiranagar,cloudy,53
5589,assault,12.801427,77.668049,17-06-2025,21:44,high,Koramangala,clear,77
5590,vandalism,13.061019,77.521498,22-04-2025,09:41,low,Malleshwaram,humid,95
5591,cybercrime,13.064454,77.685016,14-10-2025,07:29,low,Hebbal,rainy,57
5592,cybercrime,12.890611,77.689418,27-08-2025,00:03,low,BTM,clear,21
5593,road_accident,12.940651,77.573036,22-09-2025,09:33,high,Electronic City,clear,40
5594,chain_snatching,12.85371,77.531935,28-10-2025,06:52,high,Yelahanka,rainy,60
5595,vandalism,12.801041,77.656059,23-06-2025,14:34,low,Electronic City,clear,78
5596,street_fight,12.971765,77.423468,09-11-2025,16:56,high,Hebbal,rainy,83
5597,vehicle_theft,12.998939,77.711138,26-06-2025,01:03,high,Jayanagar,rainy,71
5598,road_accident,13.017505,77.467916,28-10-2025,13:09,high,Jayanagar,cloudy,75
5599,pickpocketing,12.80162,77.655789,05-07-2025,06:26,moderate,Koramangala,cloudy,53
5600,harassment,12.88612,77.722853,10-11-2025,23:23,moderate,Whitefield,clear,64
5601,public_damage,12.843847,77.429546,17-09-2025,14:43,moderate,Electronic City,clear,87
5602,public_damage,12.926873,77.424263,25-06-2025,20:06,moderate,Jayanagar,rainy,94
5603,pickpocketing,13.009366,77.774776,25-09-2025,23:47,moderate,Yelahanka,humid,11
5604,harassment,12.961697,77.512952,21-06-2025,07:37,moderate,Electronic City,clear,20
5605,cybercrime,12.848374,77.552228,03-04-2025,15:16,low,BTM,clear,15
5606,vehicle_theft,13.069198,77.428226,29-09-2025,23:12,high,Yelahanka,clear,34
5607,burglary,12.91788,77.693837,06-04-2025,13:54,critical,Electronic City,cloudy,10
5608,pickpocketing,12.946044,77.746767,30-07-2025,08:22,moderate,Yelahanka,cloudy,23
5609,pickpocketing,13.094112,77.621773,09-07-2025,16:01,moderate,Indiranagar,humid,32
5610,vandalism,12.866522,77.599244,18-08-2025,13:27,low,MG Road,clear,19
5611,chain_snatching,12.919113,77.660644,17-06-2025,18:18,high,Electronic City,clear,29
5612,street_fight,13.002321,77.550854,13-04-2025,20:06,high,Indiranagar,rainy,41
5613,burglary,13.085987,77.766706,14-10-2025,12:07,critical,Koramangala,humid,33
5614,pickpocketing,12.931212,77.549836,27-06-2025,07:37,moderate,Yelahanka,clear,80
5615,burglary,13.002689,77.584914,19-04-2025,09:10,critical,Koramangala,clear,67
5616,road_accident,13.006846,77.632829,04-06-2025,12:52,high,Hebbal,clear,49
5617,harassment,12.90664,77.499445,27-08-2025,06:15,moderate,Hebbal,cloudy,12
5618,assault,12.958301,77.506837,22-07-2025,23:14,high,MG Road,humid,25
5619,vehicle_theft,12.93141,77.418712,18-04-2025,05:15,high,Hebbal,rainy,19
5620,street_fight,12.813408,77.775722,13-09-2025,06:56,high,Hebbal,cloudy,58
5621,chain_snatching,12.934722,77.58536,21-10-2025,11:57,high,Koramangala,rainy,61
5622,road_accident,12.875833,77.723048,27-10-2025,06:34,high,Hebbal,humid,10
5623,vandalism,12.933425,77.776128,10-11-2025,01:05,low,Hebbal,cloudy,57
5624,chain_snatching,12.935125,77.760292,19-08-2025,23:25,high,Whitefield,clear,43
5625,burglary,13.083318,77.443684,25-04-2025,00:22,critical,Indiranagar,cloudy,49
5626,street_fight,12.952641,77.589943,06-07-2025,01:59,high,Hebbal,humid,28
5627,vandalism,13.087981,77.715546,11-06-2025,22:37,low,MG Road,rainy,19
5628,public_damage,13.023582,77.696,12-04-2025,15:48,moderate,Koramangala,rainy,37
5629,street_fight,12.826249,77.403849,30-07-2025,08:53,high,Malleshwaram,humid,37
5630,pickpocketing,12.866931,77.669216,07-10-2025,02:44,moderate,Whitefield,cloudy,27
5631,burglary,12.836604,77.44717,15-05-2025,03:46,critical,BTM,cloudy,82
5632,street_fight,13.059688,77.733702,11-09-2025,20:45,high,Electronic City,clear,80
5633,assault,12.835791,77.667114,17-10-2025,01:12,high,Hebbal,rainy,28
5634,street_fight,12.985846,77.722964,27-06-2025,20:48,high,Electronic City,cloudy,27
5635,pickpocketing,12.977838,77.541589,20-05-2025,17:59,moderate,MG Road,humid,14
5636,harassment,13.093589,77.569762,22-10-2025,20:31,moderate,Jayanagar,cloudy,46
5637,assault,13.035804,77.66416,17-05-2025,03:09,high,Indiranagar,cloudy,42
5638,street_fight,12.936517,77.751226,01-08-2025,10:33,high,Jayanagar,cloudy,87
5639,public_damage,12.95814,77.603609,02-08-2025,04:19,moderate,Indiranagar,clear,50
5640,cybercrime,12.985221,77.457521,21-08-2025,16:36,low,Electronic City,rainy,18
5641,public_damage,12.914335,77.457311,04-05-2025,16:37,moderate,Koramangala,rainy,14
5642,pickpocketing,13.028039,77.704566,30-04-2025,20:40,moderate,Whitefield,clear,81
5643,assault,12.833913,77.732966,20-09-2025,12:33,high,Koramangala,cloudy,94
5644,chain_snatching,12.892139,77.637851,02-05-2025,02:32,high,BTM,rainy,72
5645,chain_snatching,12.937816,77.764282,21-07-2025,12:38,high,Malleshwaram,cloudy,61
5646,assault,13.013387,77.48031,10-05-2025,01:30,high,Koramangala,humid,36
5647,vehicle_theft,12.879127,77.742066,11-11-2025,08:01,high,Malleshwaram,clear,84
5648,road_accident,13.053896,77.493385,04-11-2025,06:02,high,Indiranagar,humid,74
5649,vehicle_theft,12.899516,77.681231,25-10-2025,05:18,high,Yelahanka,cloudy,65
5650,vehicle_theft,12.813187,77.527121,21-07-2025,03:53,high,Electronic City,humid,94
5651,burglary,13.025653,77.558052,05-04-2025,16:27,critical,MG Road,cloudy,55
5652,pickpocketing,12.84233,77.654239,27-03-2025,04:41,moderate,Malleshwaram,clear,57
5653,harassment,13.024219,77.7503,10-07-2025,14:22,moderate,Koramangala,clear,28
5654,public_damage,12.872566,77.788443,26-06-2025,13:59,moderate,Indiranagar,humid,61
5655,pickpocketing,12.942414,77.773692,06-10-2025,14:22,moderate,Malleshwaram,cloudy,14
5656,cybercrime,12.936877,77.562695,09-10-2025,17:36,low,MG Road,clear,15
5657,road_accident,12.811399,77.518661,08-11-2025,22:39,high,Whitefield,cloudy,23
5658,cybercrime,13.013242,77.552206,19-04-2025,08:58,low,BTM,cloudy,50
5659,harassment,13.004668,77.674927,25-10-2025,22:33,moderate,Indiranagar,cloudy,82
5660,vandalism,13.011651,77.731824,09-06-2025,20:36,low,Whitefield,cloudy,30
5661,pickpocketing,12.848114,77.566919,29-07-2025,18:37,moderate,MG Road,rainy,19
5662,assault,13.088507,77.673685,22-06-2025,12:24,high,Electronic City,rainy,84
5663,vehicle_theft,12.883917,77.597058,09-10-2025,14:56,high,Koramangala,cloudy,34
5664,burglary,12.966817,77.689586,21-10-2025,18:42,critical,MG Road,rainy,16
5665,road_accident,13.098185,77.747906,06-06-2025,02:46,high,Hebbal,cloudy,12
5666,cybercrime,12.864546,77.614343,28-04-2025,11:42,low,Jayanagar,cloudy,73
5667,vandalism,13.052889,77.738669,16-04-2025,07:00,low,Electronic City,clear,48
5668,public_damage,13.096139,77.4061,26-09-2025,05:37,moderate,Electronic City,rainy,61
5669,cybercrime,12.977546,77.687651,06-05-2025,14:34,low,Jayanagar,clear,57
5670,vehicle_theft,12.838164,77.41298,25-10-2025,06:12,high,BTM,rainy,62
5671,public_damage,12.926345,77.601577,24-08-2025,06:51,moderate,Jayanagar,rainy,41
5672,cybercrime,12.938848,77.405852,14-04-2025,23:11,low,Hebbal,rainy,62
5673,road_accident,12.835052,77.721504,23-07-2025,21:34,high,Yelahanka,cloudy,68
5674,street_fight,13.04214,77.768016,27-08-2025,05:54,high,Koramangala,cloudy,24
5675,burglary,12.909633,77.576442,01-10-2025,12:56,critical,Koramangala,rainy,37
5676,pickpocketing,12.941535,77.79641,18-08-2025,04:36,moderate,BTM,humid,43
5677,cybercrime,12.889744,77.793164,17-04-2025,01:11,low,MG Road,humid,93
5678,pickpocketing,12.883917,77.691386,23-10-2025,10:55,moderate,Electronic City,rainy,64
5679,burglary,12.96046,77.689863,17-06-2025,03:41,critical,Jayanagar,rainy,45
5680,street_fight,12.963123,77.769479,07-05-2025,16:54,high,Yelahanka,cloudy,74
5681,cybercrime,12.881459,77.509657,16-04-2025,22:47,low,Malleshwaram,rainy,84
5682,public_damage,12.972691,77.770411,06-07-2025,07:53,moderate,MG Road,cloudy,75
5683,burglary,13.089265,77.477126,04-11-2025,13:54,critical,Yelahanka,cloudy,85
5684,assault,12.926071,77.533488,25-07-2025,02:12,high,MG Road,humid,58
5685,chain_snatching,12.881593,77.508569,07-10-2025,03:42,high,MG Road,rainy,69
5686,chain_snatching,13.088852,77.648723,30-07-2025,21:16,high,BTM,clear,21
5687,road_accident,13.060976,77.470606,15-10-2025,22:56,high,Whitefield,rainy,84
5688,assault,13.043008,77.666535,02-10-2025,07:18,high,Koramangala,rainy,77
5689,street_fight,12.864204,77.401542,21-04-2025,03:29,high,BTM,clear,64
5690,pickpocketing,12.967217,77.644497,31-05-2025,06:42,moderate,MG Road,cloudy,34
5691,pickpocketing,13.016056,77.68755,07-08-2025,18:41,moderate,Electronic City,rainy,77
5692,burglary,12.8015,77.745774,30-05-2025,19:52,critical,Yelahanka,humid,60
5693,road_accident,13.033211,77.673878,02-07-2025,16:22,high,Malleshwaram,cloudy,31
5694,assault,12.879327,77.446651,10-06-2025,09:34,high,Electronic City,humid,25
5695,vehicle_theft,12.967947,77.792747,01-10-2025,07:44,high,Koramangala,rainy,63
5696,public_damage,13.075852,77.525856,18-08-2025,07:48,moderate,Malleshwaram,clear,56
5697,public_damage,12.863122,77.766415,17-11-2025,13:34,moderate,MG Road,cloudy,15
5698,road_accident,12.917865,77.61952,13-06-2025,19:30,high,Electronic City,cloudy,61
5699,chain_snatching,13.016217,77.78408,11-06-2025,06:10,high,Hebbal,clear,94
5700,vehicle_theft,12.931855,77.410863,16-05-2025,08:19,high,BTM,clear,56
5701,chain_snatching,13.036943,77.475163,03-05-2025,02:56,high,Hebbal,cloudy,95
5702,cybercrime,12.804772,77.652597,10-06-2025,14:35,low,Electronic City,rainy,86
5703,harassment,12.922376,77.452814,20-09-2025,02:59,moderate,Koramangala,cloudy,91
5704,street_fight,12.98716,77.575607,25-08-2025,07:00,high,Malleshwaram,clear,17
5705,harassment,12.850895,77.467345,23-07-2025,19:20,moderate,BTM,humid,18
5706,pickpocketing,13.025315,77.53388,26-09-2025,04:39,moderate,Indiranagar,rainy,18
5707,road_accident,12.892899,77.407821,04-08-2025,17:01,high,Jayanagar,humid,49
5708,vandalism,12.925636,77.657998,19-08-2025,21:09,low,Malleshwaram,clear,74
5709,street_fight,12.806695,77.488013,05-11-2025,04:31,high,Koramangala,humid,20
5710,public_damage,13.098853,77.45665,13-07-2025,13:14,moderate,MG Road,humid,93
5711,harassment,12.863909,77.553469,26-07-2025,01:18,moderate,Koramangala,cloudy,95
5712,public_damage,12.946759,77.614178,13-07-2025,19:48,moderate,Hebbal,humid,12
5713,vehicle_theft,12.990592,77.45875,08-06-2025,01:02,high,Whitefield,humid,55
5714,burglary,13.074747,77.705498,01-09-2025,02:18,critical,Koramangala,rainy,90
5715,harassment,13.05524,77.554534,25-07-2025,18:18,moderate,Indiranagar,humid,92
5716,chain_snatching,13.045451,77.646375,26-07-2025,07:08,high,Electronic City,rainy,86
5717,chain_snatching,12.834253,77.620663,05-10-2025,15:03,high,Whitefield,rainy,13
5718,chain_snatching,12.838562,77.609754,14-06-2025,09:33,high,BTM,humid,17
5719,pickpocketing,13.026144,77.601075,18-10-2025,10:42,moderate,Yelahanka,humid,48
5720,street_fight,12.951954,77.769452,06-11-2025,12:27,high,Koramangala,humid,21
5721,burglary,13.066219,77.457892,02-10-2025,13:46,critical,Hebbal,clear,62
5722,vehicle_theft,12.876676,77.50015,02-04-2025,00:33,high,Yelahanka,humid,28
5723,cybercrime,13.02049,77.448032,10-08-2025,06:18,low,Indiranagar,clear,70
5724,vandalism,12.838584,77.7957,14-11-2025,20:04,low,Malleshwaram,rainy,15
5725,pickpocketing,13.032532,77.500137,05-07-2025,01:10,moderate,Malleshwaram,cloudy,56
5726,public_damage,12.854692,77.69463,20-10-2025,10:23,moderate,Hebbal,humid,94
5727,pickpocketing,12.956412,77.486954,04-09-2025,19:42,moderate,Whitefield,cloudy,78
5728,pickpocketing,12.849971,77.413225,09-08-2025,17:34,moderate,MG Road,humid,74
5729,assault,12.861442,77.433847,29-09-2025,09:26,high,Malleshwaram,humid,16
5730,road_accident,13.043874,77.504148,08-04-2025,06:56,high,Malleshwaram,clear,48
5731,harassment,12.992318,77.422021,26-10-2025,12:54,moderate,Yelahanka,rainy,75
5732,public_damage,12.893505,77.496289,14-08-2025,14:18,moderate,Jayanagar,humid,53
5733,cybercrime,13.023795,77.538615,25-07-2025,07:57,low,Indiranagar,cloudy,45
5734,cybercrime,13.003147,77.438144,09-07-2025,19:39,low,Electronic City,humid,50
5735,street_fight,13.029321,77.720354,16-08-2025,01:44,high,Jayanagar,cloudy,66
5736,public_damage,13.036391,77.420945,16-09-2025,01:03,moderate,Koramangala,cloudy,68
5737,road_accident,13.014604,77.745867,01-09-2025,20:35,high,Hebbal,clear,83
5738,street_fight,13.024632,77.435232,14-05-2025,19:06,high,Jayanagar,rainy,28
5739,harassment,13.089124,77.610247,13-04-2025,12:21,moderate,BTM,cloudy,32
5740,public_damage,12.825573,77.439989,06-07-2025,16:13,moderate,Yelahanka,clear,90
5741,public_damage,13.096596,77.411726,19-04-2025,09:14,moderate,Yelahanka,cloudy,91
5742,cybercrime,12.981176,77.416877,26-05-2025,09:58,low,MG Road,rainy,70
5743,burglary,12.880628,77.500732,29-08-2025,19:58,critical,Hebbal,rainy,56
5744,harassment,12.808385,77.620854,21-06-2025,19:33,moderate,Electronic City,humid,45
5745,road_accident,12.909862,77.445819,28-10-2025,04:22,high,Malleshwaram,humid,68
5746,assault,12.930394,77.436656,09-04-2025,06:15,high,Koramangala,cloudy,14
5747,street_fight,12.832125,77.648377,31-07-2025,17:49,high,Malleshwaram,clear,38
5748,harassment,13.097255,77.409533,01-04-2025,02:13,moderate,Electronic City,clear,34
5749,vandalism,13.053944,77.546243,30-04-2025,23:59,low,Electronic City,humid,34
5750,burglary,12.959583,77.635605,18-10-2025,19:37,critical,Yelahanka,humid,61
5751,burglary,12.828234,77.596522,01-04-2025,12:56,critical,Electronic City,humid,81
5752,cybercrime,13.05748,77.780362,23-07-2025,01:56,low,Malleshwaram,humid,18
5753,harassment,12.97861,77.58387,02-11-2025,10:53,moderate,Koramangala,cloudy,89
5754,chain_snatching,12.948532,77.414687,11-04-2025,01:44,high,Malleshwaram,clear,62
5755,street_fight,12.936356,77.768689,29-08-2025,18:56,high,Malleshwaram,cloudy,79
5756,vehicle_theft,13.027985,77.63491,26-07-2025,02:19,high,BTM,clear,11
5757,street_fight,12.935877,77.549504,12-11-2025,23:42,high,Malleshwaram,cloudy,21
5758,vandalism,12.821024,77.499174,25-10-2025,03:38,low,Malleshwaram,humid,34
5759,street_fight,12.82409,77.471299,30-07-2025,08:44,high,BTM,cloudy,75
5760,harassment,13.082037,77.608692,25-04-2025,16:16,moderate,Koramangala,rainy,77
5761,road_accident,13.044476,77.719345,23-09-2025,04:08,high,Yelahanka,rainy,62
5762,vandalism,13.052752,77.475625,01-08-2025,01:53,low,Hebbal,clear,84
5763,cybercrime,13.054145,77.676427,16-06-2025,10:35,low,Malleshwaram,humid,24
5764,chain_snatching,12.964966,77.446652,22-06-2025,08:17,high,Malleshwaram,cloudy,85
5765,public_damage,13.040494,77.592436,10-06-2025,20:53,moderate,Malleshwaram,humid,37
5766,chain_snatching,12.895095,77.526351,22-09-2025,03:46,high,Malleshwaram,humid,24
5767,vehicle_theft,13.023817,77.45563,15-09-2025,18:56,high,Electronic City,cloudy,47
5768,road_accident,12.961633,77.524111,29-04-2025,16:55,high,Koramangala,rainy,16
5769,pickpocketing,13.041903,77.473383,27-08-2025,22:20,moderate,Koramangala,clear,43
5770,cybercrime,12.80376,77.643079,24-08-2025,11:50,low,Electronic City,clear,89
5771,chain_snatching,13.030352,77.557399,22-04-2025,02:58,high,Hebbal,clear,35
5772,vandalism,12.930062,77.606892,20-11-2025,10:21,low,Yelahanka,clear,94
5773,burglary,13.030444,77.695404,24-05-2025,10:52,critical,Yelahanka,humid,29
5774,assault,12.806177,77.647101,26-08-2025,05:05,high,BTM,rainy,26
5775,cybercrime,12.814482,77.584853,07-05-2025,08:20,low,BTM,cloudy,55
5776,street_fight,12.986357,77.728489,26-07-2025,22:19,high,Malleshwaram,cloudy,38
5777,road_accident,12.971498,77.684119,13-07-2025,14:55,high,MG Road,rainy,73
5778,harassment,12.80481,77.777483,03-07-2025,15:42,moderate,MG Road,clear,30
5779,public_damage,13.001221,77.450103,01-09-2025,20:42,moderate,Malleshwaram,clear,26
5780,assault,13.023379,77.692666,11-10-2025,06:59,high,Indiranagar,humid,91
5781,burglary,12.870447,77.44091,03-05-2025,04:46,critical,Koramangala,humid,18
5782,street_fight,13.080708,77.730951,05-04-2025,08:16,high,Hebbal,humid,65
5783,assault,12.899726,77.693187,29-10-2025,05:41,high,Malleshwaram,rainy,10
5784,chain_snatching,12.927757,77.710184,08-05-2025,11:51,high,Indiranagar,humid,44
5785,street_fight,13.090948,77.620589,25-08-2025,10:37,high,Whitefield,rainy,34
5786,public_damage,12.857306,77.57263,18-05-2025,23:10,moderate,BTM,clear,95
5787,street_fight,12.928213,77.524679,25-07-2025,04:46,high,Jayanagar,clear,26
5788,burglary,12.928085,77.532249,14-05-2025,01:02,critical,BTM,rainy,36
5789,road_accident,12.981714,77.469317,08-04-2025,01:56,high,Koramangala,clear,54
5790,cybercrime,13.089994,77.63727,11-05-2025,15:29,low,Yelahanka,clear,23
5791,road_accident,12.874926,77.408765,05-06-2025,07:00,high,Indiranagar,rainy,17
5792,vandalism,12.97692,77.699579,03-05-2025,17:59,low,Jayanagar,rainy,83
5793,pickpocketing,13.019351,77.710173,11-10-2025,04:40,moderate,Koramangala,clear,45
5794,road_accident,12.887322,77.64749,26-08-2025,09:59,high,BTM,humid,48
5795,street_fight,12.835738,77.759169,03-07-2025,04:05,high,Hebbal,rainy,23
5796,burglary,12.877624,77.697343,17-05-2025,04:00,critical,Koramangala,clear,35
5797,pickpocketing,12.839671,77.532274,28-08-2025,00:16,moderate,Jayanagar,clear,65
5798,assault,13.04182,77.613829,04-04-2025,19:45,high,Electronic City,clear,20
5799,pickpocketing,13.008661,77.730512,28-10-2025,08:31,moderate,Koramangala,cloudy,60
5800,burglary,12.824763,77.500076,13-05-2025,08:42,critical,Whitefield,cloudy,23
5801,street_fight,12.916196,77.774905,19-08-2025,20:53,high,Malleshwaram,cloudy,34
5802,burglary,12.802302,77.432171,26-09-2025,12:19,critical,Indiranagar,rainy,56
5803,public_damage,12.91053,77.654338,14-11-2025,10:49,moderate,Indiranagar,cloudy,30
5804,road_accident,13.017727,77.761737,13-11-2025,16:58,high,Indiranagar,humid,94
5805,burglary,12.808486,77.490818,12-09-2025,14:03,critical,Jayanagar,clear,58
5806,burglary,12.943759,77.520649,21-10-2025,10:05,critical,Koramangala,cloudy,31
5807,harassment,12.811035,77.740033,16-09-2025,06:19,moderate,Electronic City,cloudy,76
5808,road_accident,12.841367,77.798828,22-05-2025,13:53,high,MG Road,cloudy,88
5809,cybercrime,12.92755,77.693318,27-05-2025,07:36,low,Electronic City,rainy,72
5810,burglary,13.076428,77.717979,24-08-2025,14:01,critical,Jayanagar,cloudy,57
5811,burglary,12.853852,77.488029,14-11-2025,08:23,critical,Whitefield,rainy,63
5812,harassment,13.077499,77.659683,13-08-2025,11:29,moderate,Koramangala,humid,13
5813,harassment,12.814102,77.504696,02-08-2025,03:04,moderate,BTM,rainy,13
5814,assault,12.852572,77.429697,02-05-2025,00:19,high,Yelahanka,humid,25
5815,assault,12.822938,77.72733,17-07-2025,01:24,high,Jayanagar,humid,70
5816,burglary,12.804706,77.784805,14-06-2025,17:26,critical,Yelahanka,humid,72
5817,vehicle_theft,13.074961,77.401431,28-05-2025,17:41,high,Electronic City,clear,89
5818,street_fight,12.819554,77.547256,13-11-2025,22:31,high,Indiranagar,clear,53
5819,harassment,12.917589,77.72939,04-06-2025,22:43,moderate,Jayanagar,cloudy,26
5820,chain_snatching,12.851328,77.448938,20-06-2025,02:44,high,Electronic City,rainy,69
5821,vandalism,13.015006,77.612813,27-05-2025,02:30,low,Yelahanka,clear,47
5822,cybercrime,12.954631,77.455756,22-05-2025,06:52,low,BTM,clear,91
5823,assault,13.075538,77.626201,11-09-2025,23:43,high,Jayanagar,cloudy,31
5824,public_damage,12.866819,77.580919,23-04-2025,06:57,moderate,Indiranagar,clear,95
5825,public_damage,13.059408,77.762304,27-08-2025,10:50,moderate,MG Road,cloudy,60
5826,assault,12.983292,77.650964,29-05-2025,00:31,high,Electronic City,cloudy,30
5827,assault,12.82774,77.45858,07-09-2025,08:57,high,Electronic City,rainy,71
5828,street_fight,13.025877,77.514525,07-06-2025,11:28,high,Malleshwaram,humid,61
5829,burglary,12.841354,77.566305,20-05-2025,06:18,critical,Whitefield,clear,63
5830,chain_snatching,13.02363,77.439723,06-08-2025,10:33,high,BTM,rainy,84
5831,cybercrime,13.072144,77.441716,29-09-2025,21:03,low,Indiranagar,cloudy,53
5832,public_damage,12.934874,77.557979,20-10-2025,19:14,moderate,Malleshwaram,humid,38
5833,pickpocketing,12.902171,77.691951,15-06-2025,04:56,moderate,Hebbal,clear,13
5834,street_fight,12.961354,77.487393,05-05-2025,20:24,high,Koramangala,humid,92
5835,burglary,12.829385,77.577858,09-11-2025,14:35,critical,Malleshwaram,humid,58
5836,vandalism,12.870151,77.583197,03-11-2025,11:18,low,Hebbal,clear,73
5837,vandalism,12.870614,77.543493,05-04-2025,00:02,low,Yelahanka,clear,19
5838,vehicle_theft,12.826761,77.693587,26-05-2025,23:58,high,Whitefield,humid,38
5839,assault,13.016887,77.728087,03-07-2025,15:02,high,Hebbal,clear,94
5840,public_damage,13.008823,77.674401,22-08-2025,06:33,moderate,Koramangala,humid,93
5841,vehicle_theft,12.944678,77.672432,13-06-2025,02:01,high,Koramangala,clear,73
5842,harassment,13.080271,77.738895,02-10-2025,16:07,moderate,Jayanagar,clear,38
5843,pickpocketing,12.865339,77.69108,22-06-2025,10:38,moderate,MG Road,rainy,41
5844,public_damage,12.870639,77.475584,02-08-2025,17:54,moderate,Hebbal,clear,48
5845,public_damage,13.009829,77.410739,31-07-2025,13:08,moderate,MG Road,cloudy,73
5846,assault,13.076601,77.569779,19-11-2025,12:44,high,BTM,cloudy,17
5847,chain_snatching,12.998223,77.697841,07-11-2025,17:25,high,Hebbal,cloudy,93
5848,cybercrime,12.833583,77.736012,12-05-2025,04:07,low,MG Road,cloudy,53
5849,road_accident,13.038306,77.559309,31-07-2025,18:17,high,Electronic City,rainy,13
5850,chain_snatching,13.011378,77.436493,27-09-2025,21:38,high,Hebbal,rainy,88
5851,harassment,12.922872,77.454994,21-08-2025,04:08,moderate,Electronic City,rainy,81
5852,harassment,12.878461,77.677776,28-10-2025,23:17,moderate,Jayanagar,clear,30
5853,street_fight,12.812996,77.538229,08-04-2025,20:05,high,Electronic City,rainy,31
5854,assault,12.84896,77.603546,08-05-2025,14:18,high,Jayanagar,rainy,88
5855,chain_snatching,12.969261,77.679276,02-08-2025,21:24,high,Yelahanka,clear,17
5856,burglary,12.995228,77.667186,21-06-2025,10:25,critical,Koramangala,humid,76
5857,burglary,13.052388,77.571999,28-06-2025,13:57,critical,Whitefield,humid,47
5858,pickpocketing,13.022196,77.687535,27-09-2025,02:59,moderate,Whitefield,rainy,60
5859,burglary,12.913747,77.478629,25-08-2025,03:24,critical,Malleshwaram,cloudy,43
5860,chain_snatching,13.010583,77.400725,25-04-2025,10:05,high,MG Road,cloudy,68
5861,burglary,13.001761,77.770124,28-10-2025,08:10,critical,Malleshwaram,rainy,64
5862,pickpocketing,12.970714,77.51061,07-08-2025,04:29,moderate,Malleshwaram,clear,27
5863,harassment,12.946811,77.420719,15-09-2025,07:53,moderate,Electronic City,cloudy,56
5864,pickpocketing,12.940325,77.606096,16-09-2025,03:39,moderate,Indiranagar,rainy,78
5865,vehicle_theft,12.82601,77.703016,05-07-2025,11:36,high,Malleshwaram,humid,78
5866,chain_snatching,12.805353,77.752817,14-05-2025,18:29,high,BTM,rainy,37
5867,cybercrime,12.842103,77.610279,30-07-2025,02:13,low,Indiranagar,rainy,24
5868,burglary,12.944208,77.792066,02-08-2025,15:15,critical,Jayanagar,humid,81
5869,public_damage,13.058968,77.720882,18-05-2025,05:43,moderate,MG Road,cloudy,87
5870,public_damage,12.983035,77.515881,16-10-2025,13:05,moderate,Malleshwaram,cloudy,80
5871,road_accident,13.046967,77.557349,14-11-2025,13:39,high,BTM,rainy,19
5872,chain_snatching,12.934442,77.410013,16-08-2025,08:57,high,Electronic City,rainy,13
5873,vandalism,13.071216,77.432694,16-04-2025,06:53,low,Malleshwaram,humid,64
5874,chain_snatching,13.049367,77.616155,04-05-2025,14:38,high,Indiranagar,cloudy,85
5875,vandalism,12.855651,77.459749,23-07-2025,07:42,low,Koramangala,humid,95
5876,harassment,13.056498,77.526654,24-05-2025,00:21,moderate,Malleshwaram,humid,60
5877,assault,12.925598,77.577252,26-06-2025,21:22,high,Koramangala,rainy,10
5878,public_damage,12.960968,77.498114,08-09-2025,10:22,moderate,Indiranagar,humid,55
5879,public_damage,12.819413,77.672901,15-07-2025,21:34,moderate,Indiranagar,clear,76
5880,cybercrime,12.914531,77.57149,29-04-2025,09:08,low,Indiranagar,cloudy,41
5881,chain_snatching,12.890483,77.404594,08-09-2025,03:05,high,Whitefield,cloudy,42
5882,harassment,12.902826,77.69233,04-11-2025,02:00,moderate,BTM,cloudy,41
5883,assault,13.078233,77.681946,23-07-2025,17:51,high,Yelahanka,humid,52
5884,harassment,12.890282,77.782159,04-09-2025,04:58,moderate,Hebbal,cloudy,33
5885,street_fight,12.831447,77.518631,27-04-2025,20:31,high,Yelahanka,rainy,10
5886,road_accident,12.936134,77.405106,14-05-2025,18:37,high,MG Road,humid,50
5887,street_fight,12.818177,77.734373,11-07-2025,14:41,high,Indiranagar,cloudy,76
5888,chain_snatching,13.009278,77.484437,31-05-2025,01:22,high,Hebbal,humid,26
5889,harassment,12.849116,77.480335,19-06-2025,08:31,moderate,BTM,humid,37
5890,street_fight,13.008305,77.576095,02-09-2025,17:35,high,Yelahanka,humid,86
5891,road_accident,12.821946,77.521987,30-03-2025,16:15,high,Yelahanka,cloudy,13
5892,assault,12.832402,77.798576,15-10-2025,10:16,high,Jayanagar,humid,35
5893,vehicle_theft,12.96431,77.482436,19-05-2025,05:43,high,Jayanagar,cloudy,51
5894,pickpocketing,12.968138,77.443549,10-10-2025,15:54,moderate,Yelahanka,humid,33
5895,pickpocketing,12.872646,77.454772,24-10-2025,20:27,moderate,Electronic City,cloudy,87
5896,cybercrime,12.852427,77.547516,01-05-2025,08:46,low,Whitefield,clear,41
5897,pickpocketing,12.932426,77.516969,25-07-2025,00:00,moderate,Yelahanka,rainy,65
5898,cybercrime,12.896059,77.422047,13-05-2025,15:37,low,Electronic City,rainy,86
5899,assault,12.925311,77.695097,21-10-2025,04:12,high,Hebbal,humid,10
5900,street_fight,13.081447,77.622438,14-11-2025,14:02,high,MG Road,humid,92
5901,vehicle_theft,13.010766,77.72209,11-08-2025,05:39,high,Whitefield,humid,78
5902,pickpocketing,12.887933,77.571834,13-07-2025,12:29,moderate,Koramangala,clear,12
